프로젝트,모블록번호,블록번호,stage,기능,a2,모듈,취부장_total,취부장_butt,취부장_fillet,용접장_total,용접장_butt,용접장_fillet,작업량,작업량_단위,심출_계량,취부_계량,용접_계량,사상_계량,기타_계량,total_계량,심출_기준,취부_기준,용접_기준,사상_기준,기타_기준,total_기준,원본파일명
SN7912,I63TN,I639C,40,D,HI639CSF0400,NSTYZEZ,454.3,163.4,290.9,427.0,190.9,236.1,57,EA,88.66,177.32,435.24,80.6,24.18,806,62.06,124.12,304.67,56.42,16.93,564.2,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I639C,40,D,HI639CSF0400,XYBFE,443.8,54.2,389.6,552.2,406.5,145.7,34,TON,80.19,160.38,393.66,72.9,21.87,729,56.13,112.27,275.56,51.03,15.31,510.3,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,50,D,HI63TNSF0500,LSGVIJ,277.7,62.7,215.0,592.4,304.5,287.9,8,EA,34.21,68.42,167.94,31.1,9.33,311,23.95,47.89,117.56,21.77,6.53,217.7,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,50,D,HI63TNSF0500,BHKKNIT,438.9,101.5,337.4,572.3,140.2,432.1,66,EA,75.79,151.58,372.06,68.9,20.67,689,53.05,106.11,260.44,48.23,14.47,482.3,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,50,D,HI63TNSF0500,XYBFE,474.0,327.5,146.5,677.6,428.1,249.5,98,LOT,108.57,217.14,532.98,98.7,29.61,987,76.0,152.0,373.09,69.09,20.73,690.91,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,50,D,HI63TNSF0500,NSTYZEZ,247.0,107.5,139.5,462.2,192.3,269.9,42,EA,16.94,33.88,83.16,15.4,4.62,154,11.86,23.72,58.21,10.78,3.23,107.8,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,50,D,HI63TNSF0500,MAOVVQ,384.8,65.3,319.5,625.1,428.7,196.4,27,LOT,35.53,71.06,174.42,32.3,9.69,323,24.87,49.74,122.09,22.61,6.78,226.09,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,60,D,HI63TNSF0600,NSTYZEZ,414.1,101.7,312.4,501.0,246.4,254.6,10,TON,62.81,125.62,308.34,57.1,17.13,571,43.97,87.93,215.84,39.97,11.99,399.7,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,60,D,HI63TNSF0600,BHKKNIT,616.7,420.4,196.3,521.0,222.6,298.4,90,TON,63.03,126.06,309.42,57.3,17.19,573,44.12,88.24,216.59,40.11,12.03,401.09,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,60,D,HI63TNSF0600,LSGVIJ,439.3,191.4,247.9,571.9,277.3,294.6,48,EA,52.69,105.38,258.66,47.9,14.37,479,36.88,73.77,181.06,33.53,10.06,335.3,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,60,D,HI63TNSF0600,MAOVVQ,586.1,406.4,179.7,634.7,309.4,325.3,18,EA,54.56,109.12,267.84,49.6,14.88,496,38.19,76.38,187.49,34.72,10.42,347.2,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,60,D,HI63TNSF0600,XYBFE,397.3,227.2,170.1,601.8,195.8,406.0,37,EA,105.49,210.98,517.86,95.9,28.77,959,73.84,147.69,362.5,67.13,20.14,671.3,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,70,D,HI63TNSF0700,NSTYZEZ,660.7,345.6,315.1,570.4,196.8,373.6,59,M,17.93,35.86,88.02,16.3,4.89,163,12.55,25.1,61.61,11.41,3.42,114.09,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,70,D,HI63TNSF0700,BHKKNIT,439.6,359.9,79.7,398.5,310.0,88.5,79,M,18.48,36.96,90.72,16.8,5.04,168,12.94,25.87,63.5,11.76,3.53,117.6,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,70,D,HI63TNSF0700,XYBFE,469.9,87.0,382.9,367.9,199.7,168.2,41,M,44.22,88.44,217.08,40.2,12.06,402,30.95,61.91,151.96,28.14,8.44,281.4,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,70,D,HI63TNSF0700,LSGVIJ,205.8,74.0,131.8,681.7,365.8,315.9,81,LOT,64.24,128.48,315.36,58.4,17.52,584,44.97,89.94,220.75,40.88,12.26,408.8,SN7912_I63TN_dummy.xlsx
SN7912,I63TN,I63TN,70,D,HI63TNSF0700,MAOVVQ,758.7,356.0,402.7,295.6,235.3,60.3,100,M,93.28,186.56,457.92,84.8,25.44,848,65.3,130.59,320.54,59.36,17.81,593.6,SN7912_I63TN_dummy.xlsx
SN7912,H08JW,H086G,30,D,HH086GSF0300,UCOBS,492.6,135.7,356.9,626.2,299.4,326.8,55,LOT,62.92,125.84,308.88,57.2,17.16,572,44.04,88.09,216.22,40.04,12.01,400.4,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H086G,30,D,HH086GSF0300,FUGQUAG,332.3,84.9,247.4,267.5,166.1,101.4,15,M,97.46,194.92,478.44,88.6,26.58,886,68.22,136.44,334.91,62.02,18.61,620.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H086G,30,D,HH086GSF0300,YUTHZAS,176.6,60.4,116.2,412.8,84.5,328.3,65,EA,33.88,67.76,166.32,30.8,9.24,308,23.72,47.43,116.42,21.56,6.47,215.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H086G,30,D,HH086GSF0300,EMIOSHV,513.4,447.6,65.8,559.7,166.0,393.7,5,M,74.03,148.06,363.42,67.3,20.19,673,51.82,103.64,254.39,47.11,14.13,471.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H086G,40,D,HH086GSF0400,YUTHZAS,491.8,321.0,170.8,319.5,194.2,125.3,74,EA,103.84,207.68,509.76,94.4,28.32,944,72.69,145.38,356.83,66.08,19.82,660.8,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H086G,40,D,HH086GSF0400,UCOBS,717.9,320.4,397.5,176.0,64.4,111.6,28,M,86.46,172.92,424.44,78.6,23.58,786,60.52,121.04,297.11,55.02,16.51,550.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H086G,40,D,HH086GSF0400,EMIOSHV,614.1,178.4,435.7,669.3,340.8,328.5,57,M,21.56,43.12,105.84,19.6,5.88,196,15.09,30.18,74.09,13.72,4.12,137.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H086G,40,D,HH086GSF0400,FUGQUAG,365.8,143.4,222.4,604.5,395.0,209.5,39,EA,17.05,34.1,83.7,15.5,4.65,155,11.94,23.87,58.59,10.85,3.25,108.5,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,30,D,HH081XSF0300,YUTHZAS,702.5,297.4,405.1,609.0,367.3,241.7,42,EA,14.96,29.92,73.44,13.6,4.08,136,10.47,20.94,51.41,9.52,2.86,95.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,30,D,HH081XSF0300,EMIOSHV,433.7,94.8,338.9,421.9,362.7,59.2,35,TON,38.94,77.88,191.16,35.4,10.62,354,27.26,54.52,133.81,24.78,7.43,247.8,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,30,D,HH081XSF0300,UCOBS,508.9,287.0,221.9,513.9,433.3,80.6,61,LOT,69.41,138.82,340.74,63.1,18.93,631,48.59,97.17,238.52,44.17,13.25,441.7,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,30,D,HH081XSF0300,FUGQUAG,568.6,188.0,380.6,437.1,248.4,188.7,20,TON,90.2,180.4,442.8,82.0,24.6,820,63.14,126.28,309.96,57.4,17.22,574.0,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,40,D,HH081XSF0400,EMIOSHV,732.6,380.2,352.4,341.3,133.6,207.7,26,LOT,105.05,210.1,515.7,95.5,28.65,955,73.53,147.07,360.99,66.85,20.05,668.49,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,40,D,HH081XSF0400,YUTHZAS,685.4,433.9,251.5,391.6,80.7,310.9,86,EA,107.03,214.06,525.42,97.3,29.19,973,74.92,149.84,367.79,68.11,20.43,681.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,40,D,HH081XSF0400,UCOBS,581.7,176.2,405.5,792.6,352.0,440.6,25,LOT,14.41,28.82,70.74,13.1,3.93,131,10.09,20.17,49.52,9.17,2.75,91.7,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H081X,40,D,HH081XSF0400,FUGQUAG,526.2,393.9,132.3,617.7,219.8,397.9,2,TON,13.53,27.06,66.42,12.3,3.69,123,9.47,18.94,46.49,8.61,2.58,86.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,30,D,HH082ESF0300,UCOBS,472.8,324.6,148.2,781.0,336.3,444.7,28,LOT,38.83,77.66,190.62,35.3,10.59,353,27.18,54.36,133.43,24.71,7.41,247.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,30,D,HH082ESF0300,FUGQUAG,321.0,73.7,247.3,524.2,346.9,177.3,2,EA,103.18,206.36,506.52,93.8,28.14,938,72.23,144.45,354.56,65.66,19.7,656.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,30,D,HH082ESF0300,EMIOSHV,678.7,282.0,396.7,388.7,76.3,312.4,54,M,73.92,147.84,362.88,67.2,20.16,672,51.74,103.49,254.02,47.04,14.11,470.4,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,30,D,HH082ESF0300,YUTHZAS,286.4,149.9,136.5,198.4,136.2,62.2,52,TON,95.7,191.4,469.8,87.0,26.1,870,66.99,133.98,328.86,60.9,18.27,609.0,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,40,D,HH082ESF0400,EMIOSHV,609.6,299.2,310.4,331.4,147.4,184.0,1,LOT,93.39,186.78,458.46,84.9,25.47,849,65.37,130.75,320.92,59.43,17.83,594.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,40,D,HH082ESF0400,FUGQUAG,384.4,124.6,259.8,821.0,405.7,415.3,89,M,105.38,210.76,517.32,95.8,28.74,958,73.77,147.53,362.12,67.06,20.12,670.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,40,D,HH082ESF0400,UCOBS,594.6,324.4,270.2,344.8,185.1,159.7,15,M,46.53,93.06,228.42,42.3,12.69,423,32.57,65.14,159.89,29.61,8.88,296.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082E,40,D,HH082ESF0400,YUTHZAS,393.8,298.1,95.7,498.7,280.4,218.3,28,TON,13.64,27.28,66.96,12.4,3.72,124,9.55,19.1,46.87,8.68,2.6,86.8,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,30,D,HH083ASF0300,FUGQUAG,680.7,267.1,413.6,514.7,269.1,245.6,73,M,55.55,111.1,272.7,50.5,15.15,505,38.88,77.77,190.89,35.35,10.61,353.5,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,30,D,HH083ASF0300,YUTHZAS,254.3,108.1,146.2,210.0,56.8,153.2,53,TON,37.51,75.02,184.14,34.1,10.23,341,26.26,52.51,128.9,23.87,7.16,238.7,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,30,D,HH083ASF0300,EMIOSHV,483.2,225.6,257.6,624.7,215.3,409.4,67,LOT,41.8,83.6,205.2,38.0,11.4,380,29.26,58.52,143.64,26.6,7.98,266.0,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,30,D,HH083ASF0300,UCOBS,772.7,345.2,427.5,363.5,156.3,207.2,99,EA,66.22,132.44,325.08,60.2,18.06,602,46.35,92.71,227.56,42.14,12.64,421.4,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,40,D,HH083ASF0400,YUTHZAS,421.0,232.9,188.1,344.4,117.5,226.9,5,EA,55.99,111.98,274.86,50.9,15.27,509,39.19,78.39,192.4,35.63,10.69,356.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,40,D,HH083ASF0400,FUGQUAG,409.5,154.1,255.4,143.3,51.9,91.4,100,TON,95.37,190.74,468.18,86.7,26.01,867,66.76,133.52,327.73,60.69,18.21,606.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,40,D,HH083ASF0400,EMIOSHV,233.0,151.2,81.8,493.4,225.8,267.6,40,M,90.53,181.06,444.42,82.3,24.69,823,63.37,126.74,311.09,57.61,17.28,576.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H083A,40,D,HH083ASF0400,UCOBS,737.9,331.2,406.7,344.7,79.1,265.6,14,TON,24.31,48.62,119.34,22.1,6.63,221,17.02,34.03,83.54,15.47,4.64,154.7,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,30,D,HH085PSF0300,YUTHZAS,378.7,85.7,293.0,559.2,209.9,349.3,43,TON,99.11,198.22,486.54,90.1,27.03,901,69.38,138.75,340.58,63.07,18.92,630.7,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,30,D,HH085PSF0300,EMIOSHV,488.1,185.9,302.2,391.9,201.6,190.3,23,LOT,40.04,80.08,196.56,36.4,10.92,364,28.03,56.06,137.59,25.48,7.64,254.8,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,30,D,HH085PSF0300,FUGQUAG,399.0,250.3,148.7,404.8,252.6,152.2,100,M,106.59,213.18,523.26,96.9,29.07,969,74.61,149.23,366.28,67.83,20.35,678.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,30,D,HH085PSF0300,UCOBS,335.7,249.9,85.8,217.7,156.8,60.9,87,TON,43.67,87.34,214.38,39.7,11.91,397,30.57,61.14,150.07,27.79,8.34,277.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,40,D,HH085PSF0400,UCOBS,685.0,319.8,365.2,203.8,61.5,142.3,12,EA,11.77,23.54,57.78,10.7,3.21,107,8.24,16.48,40.45,7.49,2.25,74.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,40,D,HH085PSF0400,FUGQUAG,505.9,290.4,215.5,552.7,441.8,110.9,20,M,98.34,196.68,482.76,89.4,26.82,894,68.84,137.68,337.93,62.58,18.77,625.8,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,40,D,HH085PSF0400,EMIOSHV,638.1,437.5,200.6,697.6,284.8,412.8,17,EA,88.33,176.66,433.62,80.3,24.09,803,61.83,123.66,303.53,56.21,16.86,562.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H085P,40,D,HH085PSF0400,YUTHZAS,651.4,310.7,340.7,703.9,356.4,347.5,27,LOT,101.42,202.84,497.88,92.2,27.66,922,70.99,141.99,348.52,64.54,19.36,645.4,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,30,D,HH089USF0300,FUGQUAG,606.8,426.9,179.9,552.1,321.7,230.4,75,M,99.88,199.76,490.32,90.8,27.24,908,69.92,139.83,343.22,63.56,19.07,635.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,30,D,HH089USF0300,UCOBS,515.9,153.5,362.4,375.8,291.8,84.0,47,EA,87.89,175.78,431.46,79.9,23.97,799,61.52,123.05,302.02,55.93,16.78,559.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,30,D,HH089USF0300,EMIOSHV,345.3,267.4,77.9,542.0,214.7,327.3,97,EA,40.15,80.3,197.1,36.5,10.95,365,28.1,56.21,137.97,25.55,7.66,255.49,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,30,D,HH089USF0300,YUTHZAS,522.7,146.2,376.5,576.1,301.3,274.8,96,LOT,32.23,64.46,158.22,29.3,8.79,293,22.56,45.12,110.75,20.51,6.15,205.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,40,D,HH089USF0400,YUTHZAS,795.4,374.2,421.2,496.6,182.3,314.3,91,EA,48.73,97.46,239.22,44.3,13.29,443,34.11,68.22,167.45,31.01,9.3,310.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,40,D,HH089USF0400,EMIOSHV,294.5,172.0,122.5,583.9,431.9,152.0,96,LOT,79.97,159.94,392.58,72.7,21.81,727,55.98,111.96,274.81,50.89,15.27,508.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,40,D,HH089USF0400,FUGQUAG,402.8,221.1,181.7,189.1,105.3,83.8,97,LOT,94.49,188.98,463.86,85.9,25.77,859,66.14,132.29,324.7,60.13,18.04,601.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089U,40,D,HH089USF0400,UCOBS,716.3,387.0,329.3,415.5,191.5,224.0,44,M,64.46,128.92,316.44,58.6,17.58,586,45.12,90.24,221.51,41.02,12.31,410.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,30,D,HH082HSF0300,YUTHZAS,783.7,436.7,347.0,870.7,448.4,422.3,9,LOT,108.35,216.7,531.9,98.5,29.55,985,75.84,151.69,372.33,68.95,20.68,689.49,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,30,D,HH082HSF0300,EMIOSHV,304.3,131.9,172.4,645.3,282.0,363.3,97,TON,89.43,178.86,439.02,81.3,24.39,813,62.6,125.2,307.31,56.91,17.07,569.09,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,30,D,HH082HSF0300,UCOBS,427.7,284.0,143.7,696.1,319.7,376.4,28,M,91.08,182.16,447.12,82.8,24.84,828,63.76,127.51,312.98,57.96,17.39,579.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,30,D,HH082HSF0300,FUGQUAG,598.3,379.3,219.0,669.6,413.8,255.8,92,EA,65.78,131.56,322.92,59.8,17.94,598,46.05,92.09,226.04,41.86,12.56,418.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,40,D,HH082HSF0400,YUTHZAS,327.6,55.1,272.5,528.6,428.4,100.2,80,TON,91.19,182.38,447.66,82.9,24.87,829,63.83,127.67,313.36,58.03,17.41,580.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,40,D,HH082HSF0400,EMIOSHV,489.6,304.5,185.1,292.0,212.0,80.0,31,EA,94.16,188.32,462.24,85.6,25.68,856,65.91,131.82,323.57,59.92,17.98,599.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,40,D,HH082HSF0400,UCOBS,792.2,392.6,399.6,787.3,361.3,426.0,72,TON,44.88,89.76,220.32,40.8,12.24,408,31.42,62.83,154.22,28.56,8.57,285.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H082H,40,D,HH082HSF0400,FUGQUAG,504.3,85.9,418.4,465.6,165.4,300.2,32,TON,82.72,165.44,406.08,75.2,22.56,752,57.9,115.81,284.26,52.64,15.79,526.4,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,30,D,HH089ZSF0300,UCOBS,563.2,243.4,319.8,709.1,373.9,335.2,52,LOT,107.8,215.6,529.2,98.0,29.4,980,75.46,150.92,370.44,68.6,20.58,686.0,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,30,D,HH089ZSF0300,YUTHZAS,551.4,279.5,271.9,383.1,313.8,69.3,54,TON,26.51,53.02,130.14,24.1,7.23,241,18.56,37.11,91.1,16.87,5.06,168.7,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,30,D,HH089ZSF0300,EMIOSHV,506.2,201.3,304.9,669.1,430.2,238.9,11,TON,104.17,208.34,511.38,94.7,28.41,947,72.92,145.84,357.97,66.29,19.89,662.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,30,D,HH089ZSF0300,FUGQUAG,359.1,257.1,102.0,785.3,341.5,443.8,68,LOT,105.05,210.1,515.7,95.5,28.65,955,73.53,147.07,360.99,66.85,20.05,668.49,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,40,D,HH089ZSF0400,UCOBS,439.4,341.1,98.3,543.2,445.5,97.7,52,TON,44.77,89.54,219.78,40.7,12.21,407,31.34,62.68,153.85,28.49,8.55,284.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,40,D,HH089ZSF0400,YUTHZAS,486.8,151.8,335.0,173.9,82.7,91.2,65,M,76.56,153.12,375.84,69.6,20.88,696,53.59,107.18,263.09,48.72,14.62,487.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,40,D,HH089ZSF0400,EMIOSHV,354.7,74.1,280.6,366.7,195.3,171.4,99,TON,93.39,186.78,458.46,84.9,25.47,849,65.37,130.75,320.92,59.43,17.83,594.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H089Z,40,D,HH089ZSF0400,FUGQUAG,645.1,399.3,245.8,809.1,433.8,375.3,67,TON,86.46,172.92,424.44,78.6,23.58,786,60.52,121.04,297.11,55.02,16.51,550.2,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,50,D,HH08JWSF0500,FUGQUAG,712.0,438.2,273.8,726.7,385.5,341.2,1,EA,62.59,125.18,307.26,56.9,17.07,569,43.81,87.63,215.08,39.83,11.95,398.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,50,D,HH08JWSF0500,YUTHZAS,511.7,237.5,274.2,207.2,98.4,108.8,23,TON,38.28,76.56,187.92,34.8,10.44,348,26.8,53.59,131.54,24.36,7.31,243.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,50,D,HH08JWSF0500,EMIOSHV,535.3,422.6,112.7,691.2,350.4,340.8,4,M,73.48,146.96,360.72,66.8,20.04,668,51.44,102.87,252.5,46.76,14.03,467.6,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,50,D,HH08JWSF0500,UCOBS,564.5,352.0,212.5,562.9,278.7,284.2,53,LOT,80.19,160.38,393.66,72.9,21.87,729,56.13,112.27,275.56,51.03,15.31,510.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,60,D,HH08JWSF0600,YUTHZAS,801.6,414.2,387.4,405.7,269.7,136.0,83,TON,75.24,150.48,369.36,68.4,20.52,684,52.67,105.34,258.55,47.88,14.36,478.8,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,60,D,HH08JWSF0600,EMIOSHV,447.6,233.7,213.9,591.1,211.0,380.1,18,EA,70.62,141.24,346.68,64.2,19.26,642,49.43,98.87,242.68,44.94,13.48,449.4,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,60,D,HH08JWSF0600,FUGQUAG,407.9,357.4,50.5,378.6,55.5,323.1,61,EA,94.82,189.64,465.48,86.2,25.86,862,66.37,132.75,325.84,60.34,18.1,603.4,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,60,D,HH08JWSF0600,UCOBS,732.5,382.8,349.7,445.6,387.1,58.5,32,LOT,16.17,32.34,79.38,14.7,4.41,147,11.32,22.64,55.57,10.29,3.09,102.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,70,D,HH08JWSF0700,YUTHZAS,776.3,350.6,425.7,204.5,139.9,64.6,97,EA,101.09,202.18,496.26,91.9,27.57,919,70.76,141.53,347.38,64.33,19.3,643.3,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,70,D,HH08JWSF0700,UCOBS,684.0,278.3,405.7,415.1,255.9,159.2,77,M,41.47,82.94,203.58,37.7,11.31,377,29.03,58.06,142.51,26.39,7.92,263.91,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,70,D,HH08JWSF0700,FUGQUAG,645.6,319.0,326.6,418.5,246.7,171.8,53,M,60.5,121.0,297.0,55.0,16.5,550,42.35,84.7,207.9,38.5,11.55,385.0,SN7912_H08JW_dummy.xlsx
SN7912,H08JW,H08JW,70,D,HH08JWSF0700,EMIOSHV,485.3,296.3,189.0,760.4,391.0,369.4,35,TON,86.79,173.58,426.06,78.9,23.67,789,60.75,121.51,298.24,55.23,16.57,552.3,SN7912_H08JW_dummy.xlsx
SN7912,K44KR,K442P,30,D,HK442PSF0300,KZFFV,463.2,333.2,130.0,633.9,354.0,279.9,8,TON,13.75,27.5,67.5,12.5,3.75,125,9.62,19.25,47.25,8.75,2.62,87.49,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K442P,30,D,HK442PSF0300,NNLPMPA,788.1,386.2,401.9,629.5,209.8,419.7,77,M,56.87,113.74,279.18,51.7,15.51,517,39.81,79.62,195.43,36.19,10.86,361.91,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K442P,30,D,HK442PSF0300,RXIYJL,374.6,127.6,247.0,589.4,142.2,447.2,20,TON,25.52,51.04,125.28,23.2,6.96,232,17.86,35.73,87.7,16.24,4.87,162.4,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K442P,30,D,HK442PSF0300,FIDDE,442.6,328.9,113.7,686.5,428.6,257.9,18,M,63.36,126.72,311.04,57.6,17.28,576,44.35,88.7,217.73,40.32,12.1,403.2,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K442P,40,D,HK442PSF0400,FIDDE,234.0,90.8,143.2,380.4,141.8,238.6,94,EA,97.35,194.7,477.9,88.5,26.55,885,68.14,136.29,334.53,61.95,18.59,619.5,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K442P,40,D,HK442PSF0400,NNLPMPA,380.0,52.8,327.2,486.9,174.9,312.0,5,M,39.27,78.54,192.78,35.7,10.71,357,27.49,54.98,134.95,24.99,7.5,249.91,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K442P,40,D,HK442PSF0400,RXIYJL,401.7,347.2,54.5,272.3,129.0,143.3,26,EA,96.69,193.38,474.66,87.9,26.37,879,67.68,135.37,332.26,61.53,18.46,615.3,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K442P,40,D,HK442PSF0400,KZFFV,567.9,302.9,265.0,508.5,374.3,134.2,47,LOT,42.57,85.14,208.98,38.7,11.61,387,29.8,59.6,146.29,27.09,8.13,270.91,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K447A,30,D,HK447ASF0300,NNLPMPA,706.7,406.3,300.4,291.0,55.1,235.9,13,TON,60.5,121.0,297.0,55.0,16.5,550,42.35,84.7,207.9,38.5,11.55,385.0,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K447A,30,D,HK447ASF0300,RXIYJL,675.9,351.1,324.8,525.3,95.5,429.8,85,LOT,75.35,150.7,369.9,68.5,20.55,685,52.74,105.49,258.93,47.95,14.38,479.49,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K447A,30,D,HK447ASF0300,FIDDE,673.6,266.1,407.5,515.5,311.0,204.5,91,TON,52.58,105.16,258.12,47.8,14.34,478,36.81,73.61,180.68,33.46,10.04,334.6,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K447A,30,D,HK447ASF0300,KZFFV,514.1,172.9,341.2,414.8,326.5,88.3,86,M,66.11,132.22,324.54,60.1,18.03,601,46.28,92.55,227.18,42.07,12.62,420.7,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K447A,40,D,HK447ASF0400,FIDDE,514.6,179.3,335.3,531.8,301.7,230.1,78,LOT,83.93,167.86,412.02,76.3,22.89,763,58.75,117.5,288.41,53.41,16.02,534.09,SN7912_K44KR_dummy.xlsx
SN7912,K44KR,K447A,40,D,HK447ASF0400,RXIYJL,454.1,259.0,195.1,472.0,131.7,340.3,68,M,25.85,51.7,126.9,23.5,7.05,235,18.09,36.19,88.83,16.45,4.93,164.49,SN7912_K44KR_dummy.xlsx
